run_id,evaldir,suite,checkpoint,device,episodes,seeds,policy,baseline_kind,cond,cond_kind,mix_tv,mix_tv__lo,mix_tv__hi,mix_tv__stderr,mix_tv__n,mix_tv__src,target_tv_vsU,target_tv_vsU__lo,target_tv_vsU__hi,target_tv_vsU__stderr,target_tv_vsU__n,target_tv_vsU__src,target_success,target_success__lo,target_success__hi,target_success__stderr,target_success__n,target_success__src,mix_H,mix_H__lo,mix_H__hi,mix_H__stderr,mix_H__n,mix_H__src,mix_hell,mix_hell__lo,mix_hell__hi,mix_hell__stderr,mix_hell__n,mix_hell__src,mix_js,mix_js__lo,mix_js__hi,mix_js__stderr,mix_js__n,mix_js__src,mix_kl_pu,mix_kl_pu__lo,mix_kl_pu__hi,mix_kl_pu__stderr,mix_kl_pu__n,mix_kl_pu__src,mix_l2,mix_l2__lo,mix_l2__hi,mix_l2__stderr,mix_l2__n,mix_l2__src
mixing-grid_ckpt_seed1_256_0_1_2_3_4_5_6_7_8_9_dc696e30,…/mixing-grid/seed1/main,mixing-grid,runs/mixing-grid/seed1,cpu,256,"0,1,2,3,4,5,6,7,8,9",ckpt,,ckpt_policy,base,0.5986020565032959,0.5986020565032959,0.5986020565032959,0.0,2560,ci,,,,,,,,,,,,,3.0728919506073,3.0728919506073,3.0728919506073,0.0,2560,ci,0.6065647602081299,0.6065647602081299,0.6065647602081299,0.0,2560,ci,0.28541651368141174,0.28541651368141174,0.28541651368141174,0.0,2560,ci,1.0860044956207275,1.0860044956207275,1.0860044956207275,0.0,2560,ci,0.20697031915187836,0.20697031915187836,0.20697031915187836,0.0,2560,ci
mixing-grid_ckpt_seed1_256_0_1_2_3_4_5_6_7_8_9_dc696e30,…/mixing-grid/seed1/main,mixing-grid,runs/mixing-grid/seed1,cpu,256,"0,1,2,3,4,5,6,7,8,9",ckpt,,ckpt_policy__abl_NoPE,other,0.5391840934753418,0.5391840934753418,0.5391840934753418,0.0,2560,ci,,,,,,,,,,,,,3.3275370597839355,3.3275370597839355,3.3275370597839355,0.0,2560,ci,0.565218985080719,0.565218985080719,0.565218985080719,0.0,2560,ci,0.24110431969165802,0.24110431969165802,0.24110431969165802,0.0,2560,ci,0.831359326839447,0.831359326839447,0.831359326839447,0.0,2560,ci,0.15383616089820862,0.15383616089820862,0.15383616089820862,0.0,2560,ci
mixing-grid_ckpt_seed1_256_0_1_2_3_4_5_6_7_8_9_dc696e30,…/mixing-grid/seed1/main,mixing-grid,runs/mixing-grid/seed1,cpu,256,"0,1,2,3,4,5,6,7,8,9",ckpt,,ckpt_policy__abl_GlobalCoin,other,0.5417512059211731,0.5417512059211731,0.5417512059211731,0.0,2560,ci,,,,,,,,,,,,,3.244577407836914,3.244577407836914,3.244577407836914,0.0,2560,ci,0.5768029093742371,0.5768029093742371,0.5768029093742371,0.0,2560,ci,0.25295835733413696,0.25295835733413696,0.25295835733413696,0.0,2560,ci,0.9143189787864685,0.9143189787864685,0.9143189787864685,0.0,2560,ci,0.1757909059524536,0.1757909059524536,0.1757909059524536,0.0,2560,ci
mixing-grid_ckpt_seed1_256_0_1_2_3_4_5_6_7_8_9_dc696e30,…/mixing-grid/seed1/main,mixing-grid,runs/mixing-grid/seed1,cpu,256,"0,1,2,3,4,5,6,7,8,9",ckpt,,ckpt_policy__abl_TimeFrozen,other,0.6780295968055725,0.6780295968055725,0.6780295968055725,0.0,2560,ci,,,,,,,,,,,,,2.7758405208587646,2.7758405208587646,2.7758405208587646,0.0,2560,ci,0.6511560082435608,0.6511560082435608,0.6511560082435608,0.0,2560,ci,0.3347263038158417,0.3347263038158417,0.3347263038158417,0.0,2560,ci,1.3830559253692627,1.3830559253692627,1.3830559253692627,0.0,2560,ci,0.2667631506919861,0.2667631506919861,0.2667631506919861,0.0,2560,ci
mixing-grid_ckpt_seed1_256_0_1_2_3_4_5_6_7_8_9_dc696e30,…/mixing-grid/seed1/main,mixing-grid,runs/mixing-grid/seed1,cpu,256,"0,1,2,3,4,5,6,7,8,9",ckpt,,ckpt_policy__abl_NodePermute,other,0.5465779900550842,0.5465779900550842,0.5465779900550842,0.0,2560,ci,,,,,,,,,,,,,3.1654114723205566,3.1654114723205566,3.1654114723205566,0.0,2560,ci,0.5869118571281433,0.5869118571281433,0.5869118571281433,0.0,2560,ci,0.26284900307655334,0.26284900307655334,0.26284900307655334,0.0,2560,ci,0.9934850931167603,0.9934850931167603,0.9934850931167603,0.0,2560,ci,0.20189005136489868,0.20189005136489868,0.20189005136489868,0.0,2560,ci
mixing-grid_ckpt_seed1_256_0_1_2_3_4_5_6_7_8_9_dc696e30,…/mixing-grid/seed1/main,mixing-grid,runs/mixing-grid/seed1,cpu,256,"0,1,2,3,4,5,6,7,8,9",ckpt,,ckpt_policy_abl_GlobalCoin,ablation,0.5417512059211731,0.5417512059211731,0.5417512059211731,0.0,2560,ci,,,,,,,,,,,,,3.244577407836914,3.244577407836914,3.244577407836914,0.0,2560,ci,0.5768029093742371,0.5768029093742371,0.5768029093742371,0.0,2560,ci,0.25295835733413696,0.25295835733413696,0.25295835733413696,0.0,2560,ci,0.9143189787864685,0.9143189787864685,0.9143189787864685,0.0,2560,ci,0.1757909059524536,0.1757909059524536,0.1757909059524536,0.0,2560,ci
mixing-grid_ckpt_seed1_256_0_1_2_3_4_5_6_7_8_9_dc696e30,…/mixing-grid/seed1/main,mixing-grid,runs/mixing-grid/seed1,cpu,256,"0,1,2,3,4,5,6,7,8,9",ckpt,,ckpt_policy_abl_NoPE,ablation,0.5391840934753418,0.5391840934753418,0.5391840934753418,0.0,2560,ci,,,,,,,,,,,,,3.3275370597839355,3.3275370597839355,3.3275370597839355,0.0,2560,ci,0.565218985080719,0.565218985080719,0.565218985080719,0.0,2560,ci,0.24110431969165802,0.24110431969165802,0.24110431969165802,0.0,2560,ci,0.831359326839447,0.831359326839447,0.831359326839447,0.0,2560,ci,0.15383616089820862,0.15383616089820862,0.15383616089820862,0.0,2560,ci
mixing-grid_ckpt_seed1_256_0_1_2_3_4_5_6_7_8_9_dc696e30,…/mixing-grid/seed1/main,mixing-grid,runs/mixing-grid/seed1,cpu,256,"0,1,2,3,4,5,6,7,8,9",ckpt,,ckpt_policy_abl_NodePermute,ablation,0.5465779900550842,0.5465779900550842,0.5465779900550842,0.0,2560,ci,,,,,,,,,,,,,3.1654114723205566,3.1654114723205566,3.1654114723205566,0.0,2560,ci,0.5869118571281433,0.5869118571281433,0.5869118571281433,0.0,2560,ci,0.26284900307655334,0.26284900307655334,0.26284900307655334,0.0,2560,ci,0.9934850931167603,0.9934850931167603,0.9934850931167603,0.0,2560,ci,0.20189005136489868,0.20189005136489868,0.20189005136489868,0.0,2560,ci
mixing-grid_ckpt_seed1_256_0_1_2_3_4_5_6_7_8_9_dc696e30,…/mixing-grid/seed1/main,mixing-grid,runs/mixing-grid/seed1,cpu,256,"0,1,2,3,4,5,6,7,8,9",ckpt,,ckpt_policy_abl_TimeFrozen,ablation,0.6780295968055725,0.6780295968055725,0.6780295968055725,0.0,2560,ci,,,,,,,,,,,,,2.7758405208587646,2.7758405208587646,2.7758405208587646,0.0,2560,ci,0.6511560082435608,0.6511560082435608,0.6511560082435608,0.0,2560,ci,0.3347263038158417,0.3347263038158417,0.3347263038158417,0.0,2560,ci,1.3830559253692627,1.3830559253692627,1.3830559253692627,0.0,2560,ci,0.2667631506919861,0.2667631506919861,0.2667631506919861,0.0,2560,ci
mixing-grid_ckpt_seed2_256_0_1_2_3_4_5_6_7_8_9_7106df31,…/mixing-grid/seed2/main,mixing-grid,runs/mixing-grid/seed2,cpu,256,"0,1,2,3,4,5,6,7,8,9",ckpt,,ckpt_policy,base,0.6378114819526672,0.6378114819526672,0.6378114819526672,0.0,2560,ci,,,,,,,,,,,,,2.8335533142089844,2.8335533142089844,2.8335533142089844,0.0,2560,ci,0.6323792338371277,0.6323792338371277,0.6323792338371277,0.0,2560,ci,0.31308677792549133,0.31308677792549133,0.31308677792549133,0.0,2560,ci,1.3253437280654907,1.3253437280654907,1.3253437280654907,0.0,2560,ci,0.2719579041004181,0.2719579041004181,0.2719579041004181,0.0,2560,ci
mixing-grid_ckpt_seed2_256_0_1_2_3_4_5_6_7_8_9_7106df31,…/mixing-grid/seed2/main,mixing-grid,runs/mixing-grid/seed2,cpu,256,"0,1,2,3,4,5,6,7,8,9",ckpt,,ckpt_policy__abl_NoPE,other,0.5441579222679138,0.5441579222679138,0.5441579222679138,0.0,2560,ci,,,,,,,,,,,,,3.2776241302490234,3.2776241302490234,3.2776241302490234,0.0,2560,ci,0.5723496675491333,0.5723496675491333,0.5723496675491333,0.0,2560,ci,0.2484922558069229,0.2484922558069229,0.2484922558069229,0.0,2560,ci,0.8812723755836487,0.8812723755836487,0.8812723755836487,0.0,2560,ci,0.166225403547287,0.166225403547287,0.166225403547287,0.0,2560,ci
mixing-grid_ckpt_seed2_256_0_1_2_3_4_5_6_7_8_9_7106df31,…/mixing-grid/seed2/main,mixing-grid,runs/mixing-grid/seed2,cpu,256,"0,1,2,3,4,5,6,7,8,9",ckpt,,ckpt_policy__abl_GlobalCoin,other,0.5324896574020386,0.5324896574020386,0.5324896574020386,0.0,2560,ci,,,,,,,,,,,,,3.314997911453247,3.314997911453247,3.314997911453247,0.0,2560,ci,0.5668884515762329,0.5668884515762329,0.5668884515762329,0.0,2560,ci,0.24264362454414368,0.24264362454414368,0.24264362454414368,0.0,2560,ci,0.8438984751701355,0.8438984751701355,0.8438984751701355,0.0,2560,ci,0.15788762271404266,0.15788762271404266,0.15788762271404266,0.0,2560,ci
mixing-grid_ckpt_seed2_256_0_1_2_3_4_5_6_7_8_9_7106df31,…/mixing-grid/seed2/main,mixing-grid,runs/mixing-grid/seed2,cpu,256,"0,1,2,3,4,5,6,7,8,9",ckpt,,ckpt_policy__abl_TimeFrozen,other,0.6253387928009033,0.6253387928009033,0.6253387928009033,0.0,2560,ci,,,,,,,,,,,,,3.0121371746063232,3.0121371746063232,3.0121371746063232,0.0,2560,ci,0.6176809668540955,0.6176809668540955,0.6176809668540955,0.0,2560,ci,0.2978297770023346,0.2978297770023346,0.2978297770023346,0.0,2560,ci,1.146759271621704,1.146759271621704,1.146759271621704,0.0,2560,ci,0.213781476020813,0.213781476020813,0.213781476020813,0.0,2560,ci
